Clade,Type,Gene,Isolate,Methodology,Genbank,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Host_Sci_Name,Environment,Ocean,Country,StateRegion,SubRegion,Locale,Latitude,Longitude,Coordinate_Precision,Min_Depth,Max_Depth,Start_Year_Collect,End_Year_Collect,Ref,Redundancy,Species,Potential_Pseudogene_Ref
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Corallimorpharia,Actinodiscidae,Rhodactis,rhodostoma,Rhodactis rhodostoma,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Changuu,-6.070491,39.100244,1000,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,radians,Symphyllia radians,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Mollusca,Bivalvia,Veneroida,Cardiidae,Tridacna,crocea,Tridacna crocea,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Racha,7.364345,98.221469,2000,2,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Alcyonacea,Tubiporidae,Tubipora,musica,Tubipora musica,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Banda Kuu,-5.425601,39.175998,2000,3,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,frondens,Turbinaria frondens,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,latistella,Acropora latistella,in hospite,Indian,Australia,Western Australia,Dampier,N_A,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,abdita,Favites abdita,in hospite,Indian,Australia,Western Australia,Dampier,N_A,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,fascicularis,Galaxea fascicularis,in hospite,Indian,Australia,Western Australia,Ningaloo,N_A,-23.097835,113.624526,50000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,fascicularis,Galaxea fascicularis,in hospite,Indian,Australia,Western Australia,Ningaloo,N_A,-23.097835,113.624526,50000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Goniastrea,aspera,Goniastrea aspera,in hospite,Indian,Australia,Western Australia,Dampier,N_A,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Goniastrea,australensis,Goniastrea australensis,in hospite,Indian,Australia,Western Australia,Dampier,N_A,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Indian,Australia,Western Australia,Dampier,N_A,-20.663799,116.70846,100000,0,7,2005,2005,Silverstein_2011_MEPS_422_63,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Euphyllia,sp.,Euphyllia sp.,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,sp.,Hydnophora sp.,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,N_A,N_A,N_A,N_A,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,Pocillopora damicornis,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,N_A,N_A,N_A,N_A,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,N_A,N_A,2001,2001,Smith_2009_J_Phycol_45_1030,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,N_A,N_A,N_A,N_A,N_A,N_A,N_A N_A,free-living,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,2006,2005,Stat_2008_Biol_Invasions_10_579,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-6P,16.7185167,-169.5513333,100,3,7,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JA-HIMB3,16.7429333,-169.5378167,100,3,7,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-20,16.7611667,-169.5269667,100,5,10,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,patula,Montipora patula,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-23,16.7473,-169.5093167,100,2,4,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,patula,Montipora patula,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-20,16.7611667,-169.5269667,100,5,10,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,patula,Montipora patula,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-4P,16.771,-169.5056,100,3,7,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,meandrina,Pocillopora meandrina,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-1AP,16.7860333,-169.4618333,100,15,20,2006,2006,Stat_2009_MEPS_386_83,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4150333,-157.7804333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4211833,-157.7875833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4366667,-157.7919667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4504333,-157.7930833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,Montastraea annularis,in hospite,Caribbean,United States,Florida,Florida Keys,Admiral Patch,24.59,-80.22,10000,1,2,2000,2000,Thornhill_2006_Mar_Biol_148_711,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,Montastraea annularis,in hospite,Caribbean,United States,Florida,Florida Keys,Little Grecian,24.59,-80.22,10000,3,3,1998,2002,Thornhill_2006_Mar_Biol_148_711,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,Montastraea faveolata,in hospite,Caribbean,United States,Florida,Florida Keys,Little Grecian,24.59,-80.22,10000,3,3,1998,2000,Thornhill_2006_Mar_Biol_148_711,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,Montastraea franksi,in hospite,Caribbean,United States,Florida,Florida Keys,Conch Reef,24.59,-80.22,10000,12,12,2000,2000,Thornhill_2006_Mar_Biol_148_711,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,Montastraea franksi,in hospite,Caribbean,United States,Florida,Florida Keys,Alligator Reef,24.59,-80.22,10000,12,12,2000,2001,Thornhill_2006_Mar_Biol_148_711,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,Montastraea faveolata,in hospite,Caribbean,Bahamas,Exuma Islands,Norman's Pond Cay,North Norman's Patch Reef,25.03428,-77.39628,70000,2,4,2003,2005,Thornhill_2009_PLoS_ONE_4_e6262,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SL5,14.111667,121.853056,10000,0,5,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SL7,14.111667,121.853056,10000,0,5,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SS1,14.111667,121.853056,10000,0,5,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SL5,14.111667,121.853056,10000,10,13,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SS1,14.111667,121.853056,10000,10,13,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SS1,14.111667,121.853056,10000,20,23,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,hystrix,Seriatopora hystrix,in hospite,Indian,Australia,Western Australia,Scott Reef,SS1,14.111667,121.853056,10000,24,39,2003,2009,van_Oppen_2011_Mol_Ecol_20_1647,N_A,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Hexacorallia,Antipathidae,Antipathes,griggi,Antipathes griggi,in hospite,Pacific,United States,Hawaiian Islands,N_A,N_A,24.409881,-165.951012,1100000,24,24,1982,2009,Wagner_2011_Proc_Royal_Soc_B_278_1323,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,N_A,cloning,same_as_AF499802,Cnidaria,Anthozoa,Hexacorallia,Antipathidae,Stichopathes,sp,Stichopathes sp,in hospite,Pacific,United States,Hawaiian Islands,N_A,N_A,24.409881,-165.951012,1100000,182,396,1982,2009,Wagner_2011_Proc_Royal_Soc_B_278_1323,same_as_D1b_D5,N_A,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1c,ITS2,Dlsu1,DGGE,N_A,Cnidaria,Anthozoa,Scleractinia,Faviidae,Goniastrea,favulus,Goniastrea favulus,in hospite,Pacific,Australia,Great Barrier Reef,Heron Island,Site A,-23.444703,151.914355,200,0,2,2001,2001,Stat_2008_Coral_Reefs_27_763,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,AY686649,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,loripes,Acropora loripes,in hospite,Pacific,Australia,Great Barrier Reef,Feather Reef,N_A,-17.5328028,146.3924694,2000,10,17,2003,2003,LaJeunesse_2004_MEPS_284_147,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,aculeus,Acropora aculeus,in hospite,Pacific,Australia,Great Barrier Reef,Feather Reef,N_A,-17.5328028,146.3924694,2000,10,17,2003,2003,LaJeunesse_2004_MEPS_284_147,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,nobilis,Acropora nobilis,in hospite,Pacific,Australia,Great Barrier Reef,Feather Reef,N_A,-17.5328028,146.3924694,2000,1,8,2003,2003,LaJeunesse_2004_MEPS_284_147,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,paniculata,Acropora paniculata,in hospite,Pacific,Australia,Great Barrier Reef,Rib Reef,N_A,-18.4818972,146.8737056,1500,10,17,2003,2003,LaJeunesse_2004_MEPS_284_147,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,tenuis,Acropora tenuis,in hospite,Pacific,Australia,Great Barrier Reef,Feather Reef,N_A,-17.5328028,146.3924694,2000,10,17,2003,2003,LaJeunesse_2004_MEPS_284_147,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,pulchra,Acropora pulchra,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Helioporacea,Helioporidae,Heliopora,coerulea,Heliopora coerulea,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Racha,7.364345,98.221469,2000,2,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Helioporacea,Helioporidae,Heliopora,coerulea,Heliopora coerulea,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Lae,7.411501,98.451796,3500,6,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Helioporacea,Helioporidae,Heliopora,coerulea,Heliopora coerulea,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Don,7.432416,98.464195,5900,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D2,ITS2,N_A,DGGE,same_as_AY686649,Cnidaria,Anthozoa,Helioporacea,Helioporidae,Heliopora,coerulea,Heliopora coerulea,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Hae,7.450068,98.230912,1500,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D2.2,ITS2,culture A001,cloning,EU074900,N_A,N_A,N_A,N_A,N_A,N_A,N_A N_A,culture,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,N_A,Thornhill_2007_Mol_Ecol_16_5326,N_A,N_A,YES_Thornhill_2007_Mol_Ecol_16_5326
D,D3,ITS2,N_A,DGGE,AY686650,Cnidaria,Anthozoa,Alcyonacea,Clavulariidae,Clavularia,sp.,Clavularia sp.,in hospite,Pacific,Australia,Great Barrier Reef,Curacao Island,N_A,-18.6672528,146.5557028,3000,1,6,2003,2003,LaJeunesse_2004_MEPS_284_147,N_A,N_A,N_A
D,D3,ITS2,N_A,DGGE,same_as_AY686650,Cnidaria,Anthozoa,Alcyonacea,Clavulariidae,Clavularia,koellikeri,Clavularia koellikeri,in hospite,Pacific,Australia,Great Barrier Reef,N_A,N_A,-18.536533,146.850137,65000,2,6,1998,1998,Goulet_2008_Mar_Biol_154_795,N_A,N_A,N_A
D,D4,ITS2,N_A,DGGE,DQ865214,Cnidaria,Anthozoa,Alcyonacea,Nephtheidae,Litophyton ,sp.,Litophyton  sp.,N_A,Red Sea,N_A,N_A,N_A,N_A,22,38,1000000,N_A,N_A,N_A,N_A,Hunter_2007_J_Phycology_43_120,N_A,N_A,NO_Hunter_2007_J_Phycology_43_120
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Cladiella,sp.,Cladiella sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Don,7.432416,98.464195,5900,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Cladiella,sp.,Cladiella sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Cape Panwa,7.481125,98.244201,1000,0,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corallimorpharia,sp.,Corallimorpharia sp.,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Banda Kuu,-5.425601,39.175998,2000,3,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corallimorpharia,sp.,Corallimorpharia sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Racha,7.364345,98.221469,2000,2,5,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corallimorpharia,sp.,Corallimorpharia sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Lae,7.411501,98.451796,3500,6,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corallimorpharia,sp.,Corallimorpharia sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Don,7.432416,98.464195,5900,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corallimorpharia,sp.,Corallimorpharia sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Hae,7.450068,98.230912,1500,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corallimorpharia,sp.,Corallimorpharia sp.,in hospite,Pacific,Thailand,Phuket,Similan Islands,Similan,8.344871,97.381451,4500,2,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Corallimorpharia,Discosomatidae,Discosoma,unguja,Discosoma unguja,in hospite,Indian,Tanzania,Western Indian,Zanzibar,Changuu,-6.070491,39.100244,1000,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,fruticosa,Goniopora fruticosa,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Lae,7.411501,98.451796,3500,6,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,fruticosa,Goniopora fruticosa,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Don,7.432416,98.464195,5900,2,6,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,fruticosa,Goniopora fruticosa,in hospite,Pacific,Thailand,Phuket,Similan Islands,Similan,8.344871,97.381451,4500,2,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
D,D5,ITS2,N_A,DGGE,same_as_EU812743,Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,sp.,Goniopora sp.,in hospite,Pacific,Thailand,Phuket,Andaman Sea,Phiphi Lae,7.411501,98.451796,3500,6,12,2007,2007,LaJeunesse_2010_J_Biogeography_37_785,N_A,N_A,N_A
